name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC
Oryza_glaberrima_pi.11.11500001.11600000.fasta	89918	814	173.765	181.729	-0.160098	0.420372
Oryza_glaberrima_pi.11.11600001.11700000.fasta	76563	1103	284.545	246.249	0.568725	0.429858
Oryza_glaberrima_pi.11.11700001.11800000.fasta	80609	559	123.43	124.799	-0.0400122	0.423904
Oryza_glaberrima_pi.11.11800001.11900000.fasta	76699	1146	331.465	255.849	1.08094	0.42246
Oryza_glaberrima_pi.11.11900001.12000000.fasta	89390	718	184.527	160.296	0.551943	0.422882
Oryza_glaberrima_pi.11.12000001.12100000.fasta	34553	237	64.606	52.9112	0.799834	0.423132
Oryza_glaberrima_pi.1.11200001.11300000.fasta	85407	497	94.5164	110.957	-0.539949	0.408688
Oryza_glaberrima_pi.11.1200001.1300000.fasta	85840	904	310.315	201.822	1.96461	0.409923
Oryza_glaberrima_pi.11.12100001.12200000.fasta	19551	72	14.6286	16.0743	-0.315996	0.412192
Oryza_glaberrima_pi.11.12200001.12300000.fasta	11264	68	14.0536	15.1813	-0.260356	0.413978
Oryza_glaberrima_pi.11.12300001.12400000.fasta	9031	5	0.276735	1.11627	-1.82261	0.408439
Oryza_glaberrima_pi.11.12400001.12500000.fasta	0	0	0	0	-999	-nan
Oryza_glaberrima_pi.11.12500001.12600000.fasta	29385	598	160.505	133.506	0.737733	0.45097
Oryza_glaberrima_pi.11.12600001.12700000.fasta	77364	993	224.799	221.691	0.0512572	0.442012
Oryza_glaberrima_pi.11.12700001.12800000.fasta	73238	920	212.79	205.394	0.131617	0.442089
Oryza_glaberrima_pi.11.12800001.12900000.fasta	78989	931	245.844	207.849	0.668135	0.432368
Oryza_glaberrima_pi.11.12900001.13000000.fasta	78993	1136	265.925	253.616	0.17749	0.410398
Oryza_glaberrima_pi.11.13000001.13100000.fasta	81562	1413	358.003	315.458	0.493521	0.419498
Oryza_glaberrima_pi.1.11300001.11400000.fasta	86497	937	204.394	209.189	-0.0837869	0.435598
Oryza_glaberrima_pi.11.1300001.1400000.fasta	96975	466	114.806	104.036	0.377084	0.400829
Oryza_glaberrima_pi.11.13100001.13200000.fasta	76939	1131	251.895	252.5	-0.0087721	0.470518
Oryza_glaberrima_pi.11.13200001.13300000.fasta	86343	1346	360.425	300.5	0.729649	0.416169
Oryza_glaberrima_pi.11.13300001.13400000.fasta	90512	1247	343.019	278.398	0.849131	0.434885
Oryza_glaberrima_pi.11.13400001.13500000.fasta	79041	920	257.49	205.394	0.927024	0.427552
Oryza_glaberrima_pi.11.13500001.13600000.fasta	80873	918	231.924	204.947	0.481082	0.429473
Oryza_glaberrima_pi.11.13600001.13700000.fasta	85463	841	189.602	187.757	0.0359153	0.404028
Oryza_glaberrima_pi.11.13700001.13800000.fasta	91570	867	195.037	193.561	0.0278694	0.443168
Oryza_glaberrima_pi.11.13800001.13900000.fasta	78404	464	84.6915	103.59	-0.664497	0.393312
Oryza_glaberrima_pi.11.13900001.14000000.fasta	89803	461	88.3635	102.92	-0.515142	0.408173
Oryza_glaberrima_pi.11.14000001.14100000.fasta	87930	402	60.9301	89.7481	-1.16833	0.416627
Oryza_glaberrima_pi.1.11400001.11500000.fasta	78856	515	77.7093	114.976	-1.18139	0.402193
Oryza_glaberrima_pi.11.1400001.1500000.fasta	73367	262	62.3208	58.4925	0.237138	0.411825
Oryza_glaberrima_pi.11.14100001.14200000.fasta	50774	459	87.7207	102.474	-0.524346	0.409952
Oryza_glaberrima_pi.11.14200001.14300000.fasta	60242	641	141.235	143.106	-0.0477015	0.413793
Oryza_glaberrima_pi.11.14300001.14400000.fasta	84000	1339	334.096	298.937	0.430331	0.406825
Oryza_glaberrima_pi.11.14400001.14500000.fasta	30132	279	60.08	62.2878	-0.128524	0.429906
Oryza_glaberrima_pi.11.14500001.14600000.fasta	68104	932	176.537	208.073	-0.553963	0.424225
Oryza_glaberrima_pi.11.14600001.14700000.fasta	83396	1401	263.016	312.779	-0.582175	0.425559
Oryza_glaberrima_pi.11.14700001.14800000.fasta	94751	1179	318.935	263.216	0.774257	0.449699
Oryza_glaberrima_pi.11.14800001.14900000.fasta	90820	728	164.483	162.529	0.0439079	0.410844
Oryza_glaberrima_pi.11.14900001.15000000.fasta	83139	839	220.501	187.31	0.647407	0.444504
Oryza_glaberrima_pi.11.15000001.15100000.fasta	61263	570	139.26	127.255	0.344079	0.437527
Oryza_glaberrima_pi.1.11500001.11600000.fasta	81164	766	187.109	171.012	0.343778	0.415246
Oryza_glaberrima_pi.11.1500001.1600000.fasta	71260	367	73.1512	81.9342	-0.389744	0.415651
Oryza_glaberrima_pi.11.15100001.15200000.fasta	63664	763	192.844	170.343	0.482436	0.433237
Oryza_glaberrima_pi.11.15200001.15300000.fasta	70897	526	120.002	117.432	0.0798075	0.413068
Oryza_glaberrima_pi.11.15300001.15400000.fasta	93737	1081	263.122	241.337	0.330083	0.410047
Oryza_glaberrima_pi.11.15400001.15500000.fasta	96470	757	138.554	169.003	-0.658007	0.424167
Oryza_glaberrima_pi.11.15500001.15600000.fasta	84801	883	170.008	197.133	-0.502825	0.426933
Oryza_glaberrima_pi.11.15600001.15700000.fasta	88141	828	164.586	184.854	-0.400578	0.41435
Oryza_glaberrima_pi.11.15700001.15800000.fasta	75768	1106	121.213	246.919	-1.86176	0.429548
Oryza_glaberrima_pi.11.15800001.15900000.fasta	77633	1485	152.574	331.532	-1.97547	0.412358
Oryza_glaberrima_pi.11.15900001.16000000.fasta	87050	1313	236.592	293.132	-0.705696	0.437257
Oryza_glaberrima_pi.11.16000001.16100000.fasta	61360	773	202.958	172.575	0.64302	0.423244
Oryza_glaberrima_pi.1.11600001.11700000.fasta	92893	665	202.106	148.464	1.31878	0.40984
Oryza_glaberrima_pi.11.1600001.1700000.fasta	77819	348	100.247	77.6924	1.05501	0.396704
Oryza_glaberrima_pi.11.16100001.16200000.fasta	82512	957	206.246	213.654	-0.126749	0.408411
Oryza_glaberrima_pi.11.16200001.16300000.fasta	92349	1214	226.506	271.03	-0.600914	0.404092
Oryza_glaberrima_pi.11.16300001.16400000.fasta	50687	373	68.0288	83.2737	-0.665699	0.405068
Oryza_glaberrima_pi.11.16400001.16500000.fasta	50145	404	71.8873	90.1946	-0.738567	0.385039
Oryza_glaberrima_pi.11.16500001.16600000.fasta	49721	421	75.433	93.9899	-0.718633	0.426143
Oryza_glaberrima_pi.11.16600001.16700000.fasta	43607	499	130.773	111.404	0.633592	0.410509
Oryza_glaberrima_pi.11.16700001.16800000.fasta	70004	654	146.812	146.008	0.0201032	0.419026
Oryza_glaberrima_pi.11.16800001.16900000.fasta	68695	440	92.3842	98.2317	-0.216744	0.408149
Oryza_glaberrima_pi.11.16900001.17000000.fasta	93954	444	86.8052	99.1247	-0.45255	0.409869
Oryza_glaberrima_pi.11.17000001.17100000.fasta	87733	666	139.178	148.687	-0.233425	0.40907
Oryza_glaberrima_pi.1.11700001.11800000.fasta	84525	804	218.229	179.496	0.788261	0.452674
Oryza_glaberrima_pi.11.1700001.1800000.fasta	51483	331	103.723	73.897	1.46609	0.425884
Oryza_glaberrima_pi.11.17100001.17200000.fasta	37523	567	125.672	126.585	-0.0263035	0.438545
Oryza_glaberrima_pi.11.17200001.17300000.fasta	88572	516	83.3476	115.199	-1.00779	0.407584
Oryza_glaberrima_pi.11.17300001.17400000.fasta	85478	953	209.704	212.761	-0.0525218	0.411334
Oryza_glaberrima_pi.11.17400001.17500000.fasta	68272	546	138.317	121.897	0.491157	0.401884
Oryza_glaberrima_pi.11.17500001.17600000.fasta	45411	689	261.466	153.822	2.55467	0.44179
Oryza_glaberrima_pi.11.17600001.17700000.fasta	90596	497	80.0997	110.957	-1.01342	0.401596
Oryza_glaberrima_pi.11.17700001.17800000.fasta	63629	441	97.8537	98.455	-0.0222376	0.405287
Oryza_glaberrima_pi.11.17800001.17900000.fasta	80741	805	181.619	179.719	0.038605	0.433544
Oryza_glaberrima_pi.11.17900001.18000000.fasta	72252	1244	340.494	277.728	0.826737	0.41735
Oryza_glaberrima_pi.11.18000001.18100000.fasta	84953	949	245.036	211.868	0.572227	0.429704
Oryza_glaberrima_pi.1.11800001.11900000.fasta	83278	992	314.731	221.468	1.5395	0.414662
Oryza_glaberrima_pi.11.1800001.1900000.fasta	95850	601	197.852	134.176	1.73129	0.441755
Oryza_glaberrima_pi.11.18100001.18200000.fasta	71019	525	114.709	117.208	-0.0777381	0.421576
Oryza_glaberrima_pi.11.18200001.18300000.fasta	69774	591	164.847	131.943	0.909679	0.41387
Oryza_glaberrima_pi.11.18300001.18400000.fasta	90990	334	52.4325	74.5668	-1.07833	0.403694
Oryza_glaberrima_pi.11.18400001.18500000.fasta	87612	373	80.8137	83.2737	-0.107423	0.3823
Oryza_glaberrima_pi.11.18500001.18600000.fasta	78292	293	41.1867	65.4134	-1.34364	0.390397
Oryza_glaberrima_pi.11.18600001.18700000.fasta	61060	356	91.2272	79.4784	0.537318	0.373634
Oryza_glaberrima_pi.11.18700001.18800000.fasta	71680	801	185.777	178.826	0.141975	0.418004
Oryza_glaberrima_pi.11.18800001.18900000.fasta	86709	1173	304.829	261.877	0.599903	0.406829
Oryza_glaberrima_pi.11.18900001.19000000.fasta	82665	906	145.41	202.268	-1.02732	0.392898
Oryza_glaberrima_pi.11.19000001.19100000.fasta	91299	1159	329.302	258.751	0.997239	0.406554
Oryza_glaberrima_pi.1.11900001.12000000.fasta	91398	853	244.793	190.436	1.04295	0.420317
Oryza_glaberrima_pi.11.1900001.2000000.fasta	77388	588	176.32	131.273	1.25172	0.430733
Oryza_glaberrima_pi.11.19100001.19200000.fasta	73722	602	185.718	134.399	1.393	0.428895
Oryza_glaberrima_pi.11.19200001.19300000.fasta	87430	709	229.537	158.287	1.64346	0.410186
Oryza_glaberrima_pi.11.19300001.19400000.fasta	90424	665	173.105	148.464	0.605808	0.400509
Oryza_glaberrima_pi.11.19400001.19500000.fasta	87432	507	144.281	113.19	1.00107	0.403627
Oryza_glaberrima_pi.11.19500001.19600000.fasta	79253	749	241.724	167.217	1.62719	0.413734
Oryza_glaberrima_pi.11.19600001.19700000.fasta	74101	584	154.056	130.38	0.662353	0.421579
Oryza_glaberrima_pi.11.19700001.19800000.fasta	47058	430	115.169	95.9992	0.726959	0.404608
Oryza_glaberrima_pi.11.19800001.19900000.fasta	73660	930	262.595	207.626	0.967654	0.413221
Oryza_glaberrima_pi.11.19900001.20000000.fasta	87436	867	264.098	193.561	1.33159	0.403557
Oryza_glaberrima_pi.11.20000001.20100000.fasta	56761	836	227.176	186.64	0.79351	0.405723
Oryza_glaberrima_pi.1.12000001.12100000.fasta	60878	1154	394.528	257.635	1.94336	0.4434
Oryza_glaberrima_pi.11.2000001.2100000.fasta	83911	454	146.669	101.357	1.6281	0.45942
Oryza_glaberrima_pi.1.1200001.1300000.fasta	82011	852	220.533	190.212	0.582429	0.428748
Oryza_glaberrima_pi.11.200001.300000.fasta	67775	583	119.98	130.157	-0.2852	0.410884
Oryza_glaberrima_pi.11.20100001.20200000.fasta	79767	528	161.817	117.878	1.35884	0.421803
Oryza_glaberrima_pi.11.20200001.20300000.fasta	34749	259	76.2855	57.8228	1.15675	0.379876
Oryza_glaberrima_pi.11.20300001.20400000.fasta	57297	297	68.8357	66.3064	0.138408	0.403399
Oryza_glaberrima_pi.11.20400001.20500000.fasta	45601	465	148.197	103.813	1.5573	0.40947
Oryza_glaberrima_pi.11.20500001.20600000.fasta	80719	811	240.741	181.059	1.20417	0.418269
Oryza_glaberrima_pi.11.20600001.20700000.fasta	50004	369	87.0573	82.3807	0.206409	0.417044
Oryza_glaberrima_pi.11.20700001.20800000.fasta	79792	1572	302.731	350.955	-0.502936	0.41701
Oryza_glaberrima_pi.11.20800001.20900000.fasta	69786	1511	409.166	337.337	0.779288	0.426592
Oryza_glaberrima_pi.11.20900001.21000000.fasta	76292	1649	409.892	368.146	0.415082	0.422651
Oryza_glaberrima_pi.11.21000001.21100000.fasta	77517	1906	337.04	425.522	-0.761354	0.420375
Oryza_glaberrima_pi.1.12100001.12200000.fasta	82092	704	161.285	157.171	0.0955681	0.40913
Oryza_glaberrima_pi.11.2100001.2200000.fasta	92981	338	70.3871	75.4598	-0.244232	0.418329
Oryza_glaberrima_pi.11.21100001.21200000.fasta	54680	1173	172.048	261.877	-1.25462	0.416761
Oryza_glaberrima_pi.11.21200001.21300000.fasta	78669	1176	182.991	262.547	-1.10831	0.401774
Oryza_glaberrima_pi.11.21300001.21400000.fasta	65208	806	217.198	179.943	0.756324	0.399101
Oryza_glaberrima_pi.11.21400001.21500000.fasta	76470	655	124.347	146.231	-0.5462	0.417385
Oryza_glaberrima_pi.11.21500001.21600000.fasta	89209	933	242.853	208.296	0.606383	0.412585
Oryza_glaberrima_pi.11.21600001.21700000.fasta	88543	1525	449.314	340.462	1.17013	0.426571
Oryza_glaberrima_pi.11.21700001.21800000.fasta	79709	864	229.801	192.891	0.699191	0.438438
Oryza_glaberrima_pi.11.21800001.21900000.fasta	58491	263	62.7335	58.7158	0.247944	0.41976
Oryza_glaberrima_pi.11.21900001.22000000.fasta	87246	666	144.907	148.687	-0.0928046	0.409204
Oryza_glaberrima_pi.11.22000001.22100000.fasta	81117	857	220.373	191.329	0.554685	0.435542
Oryza_glaberrima_pi.1.12200001.12300000.fasta	87562	411	69.0432	91.7573	-0.900864	0.405851
Oryza_glaberrima_pi.11.2200001.2300000.fasta	94407	614	110.731	137.078	-0.701269	0.417065
Oryza_glaberrima_pi.11.22100001.22200000.fasta	65716	819	200.958	182.845	0.361909	0.423001
Oryza_glaberrima_pi.11.22200001.22300000.fasta	78934	367	53.8624	81.9342	-1.24568	0.41302
Oryza_glaberrima_pi.11.22300001.22400000.fasta	42335	720	191.106	160.743	0.689718	0.476469
Oryza_glaberrima_pi.11.22400001.22500000.fasta	72848	1925	576.536	429.764	1.25047	0.404668
Oryza_glaberrima_pi.11.22500001.22600000.fasta	78516	1866	704.254	416.592	2.52818	0.410957
Oryza_glaberrima_pi.11.22600001.22700000.fasta	74092	1663	632.915	371.271	2.57967	0.458092
Oryza_glaberrima_pi.11.22700001.22800000.fasta	61293	1354	494.054	302.286	2.3212	0.419185
Oryza_glaberrima_pi.11.22800001.22900000.fasta	49619	1208	436.452	269.691	2.26183	0.419653
Oryza_glaberrima_pi.11.22900001.23000000.fasta	78562	2175	898.032	485.577	3.11072	0.409681
Oryza_glaberrima_pi.11.23000001.23100000.fasta	68035	619	194.757	138.194	1.4934	0.393051
Oryza_glaberrima_pi.1.12300001.12400000.fasta	90734	510	80.4066	113.859	-1.07083	0.411998
Oryza_glaberrima_pi.11.2300001.2400000.fasta	81822	970	239.223	216.556	0.382626	0.431235
Oryza_glaberrima_pi.11.23100001.23200000.fasta	96184	517	96.4048	115.422	-0.60056	0.406845
Oryza_glaberrima_pi.11.23200001.23300000.fasta	84468	1494	466.96	333.541	1.46392	0.416684
Oryza_glaberrima_pi.11.23300001.23400000.fasta	47065	1186	376.833	264.779	1.54794	0.421093
Oryza_glaberrima_pi.11.23400001.23500000.fasta	84234	3376	871.778	753.705	0.574011	0.422538
Oryza_glaberrima_pi.11.23500001.23600000.fasta	64501	1029	266.175	229.728	0.58006	0.384945
Oryza_glaberrima_pi.11.23600001.23700000.fasta	45746	816	240.785	182.175	1.17532	0.412104
Oryza_glaberrima_pi.11.23700001.23800000.fasta	49432	1204	230.509	268.798	-0.521041	0.447938
Oryza_glaberrima_pi.11.23800001.23900000.fasta	48512	561	144.866	125.245	0.571281	0.406874
Oryza_glaberrima_pi.11.23900001.24000000.fasta	87112	2091	817.37	466.824	2.74986	0.412345
Oryza_glaberrima_pi.11.24000001.24100000.fasta	47605	760	188.4	169.673	0.403105	0.430344
Oryza_glaberrima_pi.1.12400001.12500000.fasta	57267	520	113.683	116.092	-0.0756528	0.429216
Oryza_glaberrima_pi.11.2400001.2500000.fasta	96318	823	105.954	183.738	-1.54662	0.409155
Oryza_glaberrima_pi.11.24100001.24200000.fasta	66276	864	162.487	192.891	-0.575954	0.418828
Oryza_glaberrima_pi.11.24200001.24300000.fasta	61999	534	98.1459	119.218	-0.644372	0.419977
Oryza_glaberrima_pi.11.24300001.24400000.fasta	45389	661	155.55	147.571	0.197361	0.407307
Oryza_glaberrima_pi.11.24400001.24500000.fasta	55136	1295	321.935	289.114	0.415326	0.40689
Oryza_glaberrima_pi.11.24500001.24600000.fasta	24340	238	48.731	53.1344	-0.299914	0.39587
Oryza_glaberrima_pi.11.24600001.24700000.fasta	63342	654	198.202	146.008	1.30466	0.40879
Oryza_glaberrima_pi.11.24700001.24800000.fasta	87188	1362	403.92	304.072	1.2015	0.440492
Oryza_glaberrima_pi.11.24800001.24900000.fasta	54063	1233	348.468	275.272	0.972698	0.414775
Oryza_glaberrima_pi.11.24900001.25000000.fasta	86065	1560	544.238	348.276	2.05939	0.404592
Oryza_glaberrima_pi.11.25000001.25100000.fasta	50623	432	113.446	96.4457	0.641721	0.370226
Oryza_glaberrima_pi.1.12500001.12600000.fasta	68613	495	89.2966	110.511	-0.69951	0.416658
Oryza_glaberrima_pi.11.2500001.2600000.fasta	91748	514	39.2053	114.752	-2.39957	0.420523
Oryza_glaberrima_pi.11.25100001.25200000.fasta	78424	578	122.451	129.041	-0.186264	0.42493
Oryza_glaberrima_pi.11.25200001.25300000.fasta	60026	520	112.424	116.092	-0.115167	0.394715
Oryza_glaberrima_pi.11.25300001.25400000.fasta	63431	617	176.684	137.748	1.03132	0.393179
Oryza_glaberrima_pi.11.25400001.25500000.fasta	44053	252	47.1871	56.26	-0.584036	0.467347
Oryza_glaberrima_pi.11.25500001.25600000.fasta	90358	847	188.208	189.096	-0.0171594	0.416453
Oryza_glaberrima_pi.11.25600001.25700000.fasta	36518	314	54.5243	70.1017	-0.806747	0.428887
Oryza_glaberrima_pi.11.25700001.25800000.fasta	31993	248	54.8093	55.367	-0.036467	0.403205
Oryza_glaberrima_pi.11.25800001.25900000.fasta	63314	488	126.872	108.948	0.599438	0.386819
Oryza_glaberrima_pi.11.25900001.26000000.fasta	38155	531	134.219	118.548	0.481931	0.437083
Oryza_glaberrima_pi.11.26000001.26100000.fasta	40332	812	218.43	181.282	0.748599	0.43762
Oryza_glaberrima_pi.1.12600001.12700000.fasta	82983	433	82.3026	96.6689	-0.541046	0.419432
Oryza_glaberrima_pi.11.2600001.2700000.fasta	89773	663	158.797	148.017	0.265801	0.412165
Oryza_glaberrima_pi.11.26100001.26200000.fasta	23699	248	69.6902	55.367	0.936697	0.427689
Oryza_glaberrima_pi.11.26200001.26300000.fasta	49227	736	225.246	164.315	1.3541	0.433226
Oryza_glaberrima_pi.11.26300001.26400000.fasta	65418	593	139.662	132.39	0.200389	0.40119
Oryza_glaberrima_pi.11.26400001.26500000.fasta	80068	953	250.333	212.761	0.64549	0.391084
Oryza_glaberrima_pi.11.26500001.26600000.fasta	81280	750	195.627	167.44	0.614769	0.420206
Oryza_glaberrima_pi.11.26600001.26700000.fasta	27644	440	150.992	98.2317	1.95561	0.408713
Oryza_glaberrima_pi.11.26700001.26800000.fasta	31931	598	199.582	133.506	1.80551	0.420086
Oryza_glaberrima_pi.11.26800001.26900000.fasta	26855	797	255.466	177.933	1.59171	0.431455
Oryza_glaberrima_pi.11.26900001.27000000.fasta	64182	1991	630.477	444.498	1.53206	0.42129
Oryza_glaberrima_pi.11.27000001.27100000.fasta	40824	1090	303.894	243.347	0.909856	0.428026
Oryza_glaberrima_pi.1.12700001.12800000.fasta	67937	542	106.863	121.004	-0.426075	0.451497
Oryza_glaberrima_pi.11.2700001.2800000.fasta	83185	568	137.992	126.808	0.321646	0.405336
Oryza_glaberrima_pi.11.27100001.27200000.fasta	68401	995	284.442	222.138	1.02537	0.439712
Oryza_glaberrima_pi.11.27200001.27300000.fasta	62806	1744	485.005	389.355	0.899342	0.429072
Oryza_glaberrima_pi.11.27300001.27400000.fasta	53879	1278	344.48	285.318	0.75858	0.434507
Oryza_glaberrima_pi.11.27400001.27500000.fasta	70897	1740	496.606	388.462	1.01915	0.406251
Oryza_glaberrima_pi.11.27500001.27600000.fasta	62309	1448	373.827	323.272	0.572291	0.433152
Oryza_glaberrima_pi.11.27600001.27700000.fasta	62079	1531	417.772	341.802	0.813474	0.408
Oryza_glaberrima_pi.11.27700001.27800000.fasta	57173	1416	403.021	316.128	1.00583	0.428655
Oryza_glaberrima_pi.11.27800001.27900000.fasta	57638	1653	462.438	369.039	0.926426	0.414728
Oryza_glaberrima_pi.11.27900001.28000000.fasta	54868	1126	287.225	251.384	0.521419	0.409457
Oryza_glaberrima_pi.11.28000001.28100000.fasta	39551	590	146.8	131.72	0.417608	0.409211
Oryza_glaberrima_pi.1.12800001.12900000.fasta	73598	1208	337.856	269.691	0.924541	0.417504
Oryza_glaberrima_pi.11.2800001.2900000.fasta	93519	576	151.084	128.594	0.637874	0.413009
Oryza_glaberrima_pi.11.28100001.28200000.fasta	41756	583	232.748	130.157	2.875	0.379386
Oryza_glaberrima_pi.11.28200001.28300000.fasta	64816	1634	464.293	364.797	0.998355	0.419396
Oryza_glaberrima_pi.11.28300001.28400000.fasta	66491	1001	321.42	223.477	1.60225	0.395452
Oryza_glaberrima_pi.11.28400001.28500000.fasta	57024	1344	365.524	300.053	0.798351	0.4133
Oryza_glaberrima_pi.11.28500001.28600000.fasta	15306	159	51.0152	35.4974	1.57175	0.415907
Oryza_glaberrima_pi.11.28600001.28700000.fasta	39051	893	242.155	199.366	0.784347	0.41397
Oryza_glaberrima_pi.11.28700001.28800000.fasta	77360	1083	269.379	241.784	0.417352	0.445365
Oryza_glaberrima_pi.11.28800001.28900000.fasta	85908	984	267.482	219.682	0.795423	0.445033
Oryza_glaberrima_pi.11.28900001.29000000.fasta	92976	752	141.656	167.887	-0.570602	0.423028
Oryza_glaberrima_pi.1.12900001.13000000.fasta	48844	672	212.299	150.027	1.5151	0.40613
Oryza_glaberrima_pi.11.2900001.3000000.fasta	80759	488	138.284	108.948	0.981113	0.411793
Oryza_glaberrima_pi.1.13000001.13100000.fasta	29420	471	123.837	105.153	0.647295	0.425415
Oryza_glaberrima_pi.11.3000001.3100000.fasta	67401	230	39.8635	51.3484	-0.809053	0.435942
Oryza_glaberrima_pi.1.1300001.1400000.fasta	64713	608	147.982	135.738	0.329093	0.442798
Oryza_glaberrima_pi.11.300001.400000.fasta	84794	690	136.899	154.045	-0.406332	0.429983
Oryza_glaberrima_pi.1.13100001.13200000.fasta	41897	666	170.25	148.687	0.529327	0.453166
Oryza_glaberrima_pi.11.3100001.3200000.fasta	50675	509	130.784	113.636	0.549973	0.415401
Oryza_glaberrima_pi.1.13200001.13300000.fasta	90769	718	145.756	160.296	-0.3312	0.409945
Oryza_glaberrima_pi.11.3200001.3300000.fasta	76093	391	108.427	87.2923	0.880758	0.415278
Oryza_glaberrima_pi.1.13300001.13400000.fasta	75294	647	178.806	144.445	0.86813	0.426646
Oryza_glaberrima_pi.11.3300001.3400000.fasta	94026	409	98.2846	91.3108	0.277927	0.42231
Oryza_glaberrima_pi.1.13400001.13500000.fasta	55458	606	168.142	135.292	0.885838	0.430679
Oryza_glaberrima_pi.11.3400001.3500000.fasta	72548	828	222.774	184.854	0.749445	0.426003
Oryza_glaberrima_pi.1.13500001.13600000.fasta	80715	1154	315.241	257.635	0.817788	0.415405
Oryza_glaberrima_pi.11.3500001.3600000.fasta	82063	960	346.642	214.324	2.25675	0.40773
Oryza_glaberrima_pi.1.13600001.13700000.fasta	32283	530	136.884	118.325	0.571812	0.387651
Oryza_glaberrima_pi.11.3600001.3700000.fasta	86505	929	259.818	207.403	0.923686	0.414032
Oryza_glaberrima_pi.1.13700001.13800000.fasta	52502	605	137.275	135.069	0.0596041	0.424297
Oryza_glaberrima_pi.11.3700001.3800000.fasta	87882	753	200.606	168.11	0.705932	0.432625
Oryza_glaberrima_pi.1.13800001.13900000.fasta	53006	620	175.237	138.417	0.970569	0.437173
