chr	start	stop	medianpos	name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC	pi_site_Oryza_barthii	name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC	pi_site_Oryza_glaberrima	ROD	RODmini-1
1	9400001	9500000	9450000.5	Oryza_barthii_pi.1.9400001.9500000.fasta	91635	764	196.554	173.836	0.482078	0.420294	0.0021449664	Oryza_glaberrima_pi.1.9400001.9500000.fasta	91782	506	131.601	112.966	0.601193	0.421508	0.0014338432	0.3315311566	0.3315311566
1	9500001	9600000	9550000.5	Oryza_barthii_pi.1.9500001.9600000.fasta	76568	1079	271.803	245.509	0.395537	0.381595	0.003549825	Oryza_glaberrima_pi.1.9500001.9600000.fasta	76497	743	148.026	165.878	-0.392997	0.381914	0.0019350563	0.4548868519	0.4548868519
1	9600001	9700000	9650000.5	Oryza_barthii_pi.1.9600001.9700000.fasta	91327	753	171.935	171.333	0.0129691	0.419472	0.0018826305	Oryza_glaberrima_pi.1.9600001.9700000.fasta	91425	415	72.605	92.6504	-0.787415	0.420259	0.0007941482	0.5781709746	0.5781709746
1	9700001	9800000	9750000.5	Oryza_barthii_pi.1.9700001.9800000.fasta	96794	777	160.23	176.794	-0.34563	0.392284	0.0016553712	Oryza_glaberrima_pi.1.9700001.9800000.fasta	96786	312	34.7095	69.6552	-1.8213	0.393253	0.0003586211	0.7833591152	0.7833591152
1	9800001	9900000	9850000.5	Oryza_barthii_pi.1.9800001.9900000.fasta	95137	924	208.804	210.241	-0.0252452	0.417018	0.0021947718	Oryza_glaberrima_pi.1.9800001.9900000.fasta	95199	397	88.0197	88.6318	-0.0251243	0.41783	0.0009245864	0.5787323248	0.5787323248
1	9900001	10000000	9950000.5	Oryza_barthii_pi.1.9900001.10000000.fasta	85489	715	163.207	162.687	0.0118018	0.414706	0.0019090994	Oryza_glaberrima_pi.1.9900001.10000000.fasta	84709	388	69.7295	86.6225	-0.709383	0.415534	0.0008231652	0.5688201557	0.5688201557
1	10000001	10100000	10050000.5	Oryza_barthii_pi.1.10000001.10100000.fasta	65795	711	171.559	161.777	0.222997	0.445351	0.0026074778	Oryza_glaberrima_pi.1.10000001.10100000.fasta	65594	491	122.711	109.618	0.435233	0.44609	0.0018707656	0.2825382295	0.2825382295
1	10100001	10200000	10150000.5	Oryza_barthii_pi.1.10100001.10200000.fasta	88297	973	263.549	221.391	0.703057	0.42855	0.0029848013	Oryza_glaberrima_pi.1.10100001.10200000.fasta	88480	592	142.477	132.166	0.284574	0.429991	0.0016102735	0.4605089758	0.4605089758
1	10200001	10300000	10250000.5	Oryza_barthii_pi.1.10200001.10300000.fasta	85263	870	215.575	197.955	0.328503	0.43435	0.0025283534	Oryza_glaberrima_pi.1.10200001.10300000.fasta	85471	408	81.8013	91.0876	-0.370988	0.436072	0.000957065	0.6214670974	0.6214670974
1	10300001	10400000	10350000.5	Oryza_barthii_pi.1.10300001.10400000.fasta	81867	1318	261.57	299.89	-0.472159	0.424456	0.0031950603	Oryza_glaberrima_pi.1.10300001.10400000.fasta	81685	456	79.4515	101.804	-0.799639	0.426472	0.0009726572	0.6955747081	0.6955747081
1	10400001	10500000	10450000.5	Oryza_barthii_pi.1.10400001.10500000.fasta	74283	809	139.847	184.075	-0.886513	0.425347	0.0018826246	Oryza_glaberrima_pi.1.10400001.10500000.fasta	74672	397	74.12	88.6318	-0.595686	0.427431	0.0009926077	0.4727532545	0.4727532545
1	10500001	10600000	10550000.5	Oryza_barthii_pi.1.10500001.10600000.fasta	84589	1058	222.227	240.731	-0.283868	0.452122	0.0026271383	Oryza_glaberrima_pi.1.10500001.10600000.fasta	84482	692	99.4032	154.492	-1.30175	0.453737	0.0011766199	0.5521286868	0.5521286868
1	10600001	10700000	10650000.5	Oryza_barthii_pi.1.10600001.10700000.fasta	91741	1019	231.251	231.857	-0.00965831	0.412368	0.0025206941	Oryza_glaberrima_pi.1.10600001.10700000.fasta	91420	509	140.856	113.636	0.873003	0.414343	0.0015407569	0.388756879	0.388756879
1	10700001	10800000	10750000.5	Oryza_barthii_pi.1.10700001.10800000.fasta	55977	548	125.475	124.689	0.0232301	0.423258	0.0022415456	Oryza_glaberrima_pi.1.10700001.10800000.fasta	56320	370	89.0665	82.6039	0.284469	0.425517	0.0015814364	0.2944884056	0.2944884056
1	10800001	10900000	10850000.5	Oryza_barthii_pi.1.10800001.10900000.fasta	72661	701	177.112	159.501	0.407132	0.432254	0.0024375112	Oryza_glaberrima_pi.1.10800001.10900000.fasta	72775	490	149.835	109.394	1.34699	0.433	0.0020588801	0.1553351119	0.1553351119
1	10900001	11000000	10950000.5	Oryza_barthii_pi.1.10900001.11000000.fasta	93166	1154	270.474	262.574	0.111135	0.432211	0.0029031406	Oryza_glaberrima_pi.1.10900001.11000000.fasta	92840	613	167.952	136.855	0.829051	0.433469	0.0018090478	0.3768652455	0.3768652455
1	11000001	11100000	11050000.5	Oryza_barthii_pi.1.11000001.11100000.fasta	93300	988	209.425	224.804	-0.252577	0.410818	0.0022446409	Oryza_glaberrima_pi.1.11000001.11100000.fasta	93496	567	108.489	126.585	-0.521349	0.411763	0.0011603598	0.4830532674	0.4830532674
1	11100001	11200000	11150000.5	Oryza_barthii_pi.1.11100001.11200000.fasta	82105	1058	215.769	240.731	-0.382934	0.410883	0.0026279642	Oryza_glaberrima_pi.1.11100001.11200000.fasta	82092	842	170.394	187.98	-0.341807	0.412452	0.0020756468	0.2101692856	0.2101692856
1	11200001	11300000	11250000.5	Oryza_barthii_pi.1.11200001.11300000.fasta	85436	895	210.46	203.643	0.123555	0.407621	0.0024633644	Oryza_glaberrima_pi.1.11200001.11300000.fasta	85407	497	94.5164	110.957	-0.539949	0.408688	0.0011066587	0.550753145	0.550753145
1	11300001	11400000	11350000.5	Oryza_barthii_pi.1.11300001.11400000.fasta	86530	1340	316.33	304.896	0.138583	0.436744	0.0036557263	Oryza_glaberrima_pi.1.11300001.11400000.fasta	86497	937	204.394	209.189	-0.0837869	0.435598	0.0023630184	0.3536117991	0.3536117991
1	11400001	11500000	11450000.5	Oryza_barthii_pi.1.11400001.11500000.fasta	79007	743	212.549	169.058	0.948855	0.400798	0.0026902553	Oryza_glaberrima_pi.1.11400001.11500000.fasta	78856	515	77.7093	114.976	-1.18139	0.402193	0.0009854583	0.6336933874	0.6336933874
1	11500001	11600000	11550000.5	Oryza_barthii_pi.1.11500001.11600000.fasta	81087	1041	245.562	236.863	0.135628	0.414226	0.0030283769	Oryza_glaberrima_pi.1.11500001.11600000.fasta	81164	766	187.109	171.012	0.343778	0.415246	0.0023053201	0.2387605153	0.2387605153
1	11600001	11700000	11650000.5	Oryza_barthii_pi.1.11600001.11700000.fasta	92831	1245	299.597	283.28	0.212815	0.408989	0.0032273379	Oryza_glaberrima_pi.1.11600001.11700000.fasta	92893	665	202.106	148.464	1.31878	0.40984	0.002175686	0.3258573769	0.3258573769
1	11700001	11800000	11750000.5	Oryza_barthii_pi.1.11700001.11800000.fasta	90857	1806	473.468	410.926	0.562742	0.44783	0.005211134	Oryza_glaberrima_pi.1.11700001.11800000.fasta	84525	804	218.229	179.496	0.788261	0.452674	0.0025818279	0.5045554631	0.5045554631
1	11800001	11900000	11850000.5	Oryza_barthii_pi.1.11800001.11900000.fasta	83307	1605	417.482	365.192	0.529312	0.414202	0.0050113676	Oryza_glaberrima_pi.1.11800001.11900000.fasta	83278	992	314.731	221.468	1.5395	0.414662	0.0037792814	0.2458582666	0.2458582666
1	11900001	12000000	11950000.5	Oryza_barthii_pi.1.11900001.12000000.fasta	91482	1700	419.195	386.808	0.309556	0.419214	0.0045822675	Oryza_glaberrima_pi.1.11900001.12000000.fasta	91398	853	244.793	190.436	1.04295	0.420317	0.002678319	0.4155035752	0.4155035752
1	12000001	12100000	12050000.5	Oryza_barthii_pi.1.12000001.12100000.fasta	59868	1645	459.913	374.293	0.845655	0.442345	0.0076821173	Oryza_glaberrima_pi.1.12000001.12100000.fasta	60878	1154	394.528	257.635	1.94336	0.4434	0.0064806334	0.1564001012	0.1564001012
1	12100001	12200000	12150000.5	Oryza_barthii_pi.1.12100001.12200000.fasta	82885	1285	291.158	292.381	-0.0154614	0.408273	0.0035127948	Oryza_glaberrima_pi.1.12100001.12200000.fasta	82092	704	161.285	157.171	0.0955681	0.40913	0.001964686	0.4407057475	0.4407057475
1	12200001	12300000	12250000.5	Oryza_barthii_pi.1.12200001.12300000.fasta	87468	601	168.036	136.748	0.84306	0.405057	0.001921114	Oryza_glaberrima_pi.1.12200001.12300000.fasta	87562	411	69.0432	91.7573	-0.900864	0.405851	0.0007885064	0.5895577115	0.5895577115
1	12300001	12400000	12350000.5	Oryza_barthii_pi.1.12300001.12400000.fasta	91950	1206	308.103	274.406	0.453661	0.410669	0.0033507667	Oryza_glaberrima_pi.1.12300001.12400000.fasta	90734	510	80.4066	113.859	-1.07083	0.411998	0.0008861794	0.7355293713	0.7355293713
1	12400001	12500000	12450000.5	Oryza_barthii_pi.1.12400001.12500000.fasta	57850	1076	271.302	244.827	0.399369	0.42737	0.0046897494	Oryza_glaberrima_pi.1.12400001.12500000.fasta	57267	520	113.683	116.092	-0.0756528	0.429216	0.0019851398	0.5767066351	0.5767066351
1	12500001	12600000	12550000.5	Oryza_barthii_pi.1.12500001.12600000.fasta	69222	845	225.04	192.266	0.629045	0.415255	0.0032509896	Oryza_glaberrima_pi.1.12500001.12600000.fasta	68613	495	89.2966	110.511	-0.69951	0.416658	0.0013014531	0.5996747915	0.5996747915
1	12600001	12700000	12650000.5	Oryza_barthii_pi.1.12600001.12700000.fasta	82701	613	134.971	139.478	-0.119094	0.418927	0.0016320359	Oryza_glaberrima_pi.1.12600001.12700000.fasta	82983	433	82.3026	96.6689	-0.541046	0.419432	0.0009918007	0.392292328	0.392292328
1	12700001	12800000	12750000.5	Oryza_barthii_pi.1.12700001.12800000.fasta	68025	736	148.929	167.465	-0.408232	0.449935	0.0021893275	Oryza_glaberrima_pi.1.12700001.12800000.fasta	67937	542	106.863	121.004	-0.426075	0.451497	0.001572972	0.2815272946	0.2815272946
1	12800001	12900000	12850000.5	Oryza_barthii_pi.1.12800001.12900000.fasta	73357	1360	365.173	309.446	0.665488	0.415654	0.0049780253	Oryza_glaberrima_pi.1.12800001.12900000.fasta	73598	1208	337.856	269.691	0.924541	0.417504	0.0045905595	0.0778352311	0.0778352311
1	12900001	13000000	12950000.5	Oryza_barthii_pi.1.12900001.13000000.fasta	48449	845	234.741	192.266	0.815237	0.405617	0.0048451155	Oryza_glaberrima_pi.1.12900001.13000000.fasta	48844	672	212.299	150.027	1.5151	0.40613	0.0043464704	0.1029170695	0.1029170695
1	13000001	13100000	13050000.5	Oryza_barthii_pi.1.13000001.13100000.fasta	30080	480	126.881	109.216	0.595176	0.425762	0.0042181184	Oryza_glaberrima_pi.1.13000001.13100000.fasta	29420	471	123.837	105.153	0.647295	0.425415	0.0042092794	0.0020954721	0.0020954721
1	13100001	13200000	13150000.5	Oryza_barthii_pi.1.13100001.13200000.fasta	41532	692	189.853	157.454	0.758729	0.453239	0.0045712463	Oryza_glaberrima_pi.1.13100001.13200000.fasta	41897	666	170.25	148.687	0.529327	0.453166	0.0040635368	0.1110658821	0.1110658821
1	13200001	13300000	13250000.5	Oryza_barthii_pi.1.13200001.13300000.fasta	90654	1310	287.446	298.07	-0.1317	0.409227	0.0031708033	Oryza_glaberrima_pi.1.13200001.13300000.fasta	90769	718	145.756	160.296	-0.3312	0.409945	0.0016057905	0.4935698041	0.4935698041
1	13300001	13400000	13350000.5	Oryza_barthii_pi.1.13300001.13400000.fasta	75093	939	253.716	213.654	0.692192	0.426429	0.0033786904	Oryza_glaberrima_pi.1.13300001.13400000.fasta	75294	647	178.806	144.445	0.86813	0.426646	0.0023747709	0.2971327348	0.2971327348
1	13400001	13500000	13450000.5	Oryza_barthii_pi.1.13400001.13500000.fasta	54368	662	175.458	150.627	0.607697	0.428288	0.0032272293	Oryza_glaberrima_pi.1.13400001.13500000.fasta	55458	606	168.142	135.292	0.885838	0.430679	0.00303188	0.0605315755	0.0605315755
1	13500001	13600000	13550000.5	Oryza_barthii_pi.1.13500001.13600000.fasta	80692	1207	378.681	274.634	1.39963	0.414291	0.0046929188	Oryza_glaberrima_pi.1.13500001.13600000.fasta	80715	1154	315.241	257.635	0.817788	0.415405	0.0039056061	0.1677660853	0.1677660853
1	13600001	13700000	13650000.5	Oryza_barthii_pi.1.13600001.13700000.fasta	33184	567	148.393	129.012	0.553374	0.389907	0.0044718238	Oryza_glaberrima_pi.1.13600001.13700000.fasta	32283	530	136.884	118.325	0.571812	0.387651	0.0042401264	0.0518127279	0.0518127279
1	13700001	13800000	13750000.5	Oryza_barthii_pi.1.13700001.13800000.fasta	51597	725	238.811	164.962	1.651	0.423958	0.0046283892	Oryza_glaberrima_pi.1.13700001.13800000.fasta	52502	605	137.275	135.069	0.0596041	0.424297	0.0026146623	0.4350815891	0.4350815891
1	13800001	13900000	13850000.5	Oryza_barthii_pi.1.13800001.13900000.fasta	53046	795	199.972	180.89	0.389194	0.434057	0.0037697847	Oryza_glaberrima_pi.1.13800001.13900000.fasta	53006	620	175.237	138.417	0.970569	0.437173	0.0033059842	0.1230310275	0.1230310275
1	13900001	14000000	13950000.5	Oryza_barthii_pi.1.13900001.14000000.fasta	82933	1104	312.814	251.198	0.905964	0.407692	0.0037718882	Oryza_glaberrima_pi.1.13900001.14000000.fasta	82649	758	123.572	169.226	-0.985275	0.408765	0.0014951421	0.6036091084	0.6036091084
1	14000001	14100000	14050000.5	Oryza_barthii_pi.1.14000001.14100000.fasta	95089	1496	452.251	340.391	1.21463	0.414677	0.0047560811	Oryza_glaberrima_pi.1.14000001.14100000.fasta	95078	1023	182.477	228.389	-0.734975	0.415301	0.0019192347	0.5964672017	0.5964672017
1	14100001	14200000	14150000.5	Oryza_barthii_pi.1.14100001.14200000.fasta	79133	1674	447.806	380.892	0.649472	0.419629	0.0056589034	Oryza_glaberrima_pi.1.14100001.14200000.fasta	79278	1259	333.159	281.077	0.677869	0.420697	0.0042024143	0.2573800933	0.2573800933
1	14200001	14300000	14250000.5	Oryza_barthii_pi.1.14200001.14300000.fasta	75880	1205	292.225	274.178	0.243154	0.408152	0.0038511465	Oryza_glaberrima_pi.1.14200001.14300000.fasta	76235	711	146.178	158.734	-0.288806	0.408877	0.0019174657	0.5021052283	0.5021052283
1	14300001	14400000	14350000.5	Oryza_barthii_pi.1.14300001.14400000.fasta	88558	1008	298.001	229.354	1.10516	0.405215	0.0033650376	Oryza_glaberrima_pi.1.14300001.14400000.fasta	88568	838	222.55	187.087	0.692562	0.405867	0.0025127586	0.253274746	0.253274746
1	14400001	14500000	14450000.5	Oryza_barthii_pi.1.14400001.14500000.fasta	87328	1275	387.731	290.106	1.24336	0.411223	0.0044399391	Oryza_glaberrima_pi.1.14400001.14500000.fasta	87344	965	276.655	215.44	1.03866	0.410823	0.0031674185	0.2866076705	0.2866076705
1	14500001	14600000	14550000.5	Oryza_barthii_pi.1.14500001.14600000.fasta	58277	671	176.292	152.675	0.570284	0.412935	0.0030250699	Oryza_glaberrima_pi.1.14500001.14600000.fasta	58308	570	146.618	127.255	0.554936	0.413368	0.0025145435	0.1687651785	0.1687651785
1	14600001	14700000	14650000.5	Oryza_barthii_pi.1.14600001.14700000.fasta	63367	661	168.557	150.4	0.445044	0.403406	0.0026600123	Oryza_glaberrima_pi.1.14600001.14700000.fasta	63536	552	121.309	123.236	-0.0570143	0.40424	0.0019092955	0.2822230518	0.2822230518
1	14700001	14800000	14750000.5	Oryza_barthii_pi.1.14700001.14800000.fasta	90330	1298	338.793	295.339	0.543654	0.433597	0.0037506144	Oryza_glaberrima_pi.1.14700001.14800000.fasta	91281	1026	266.781	229.058	0.60211	0.435365	0.0029226345	0.2207584732	0.2207584732
1	14800001	14900000	14850000.5	Oryza_barthii_pi.1.14800001.14900000.fasta	76489	755	184.454	171.788	0.271949	0.433029	0.0024115102	Oryza_glaberrima_pi.1.14800001.14900000.fasta	76378	572	139.738	127.701	0.343757	0.434451	0.0018295582	0.2413226009	0.2413226009
1	14900001	15000000	14950000.5	Oryza_barthii_pi.1.14900001.15000000.fasta	44578	326	105.866	74.1761	1.56738	0.417864	0.0023748486	Oryza_glaberrima_pi.1.14900001.15000000.fasta	43540	286	84.7136	63.8506	1.18509	0.422239	0.00194565	0.1807267236	0.1807267236
1	15000001	15100000	15050000.5	Oryza_barthii_pi.1.15000001.15100000.fasta	45387	100	20.9097	22.7534	-0.291127	0.406602	0.000460698	Oryza_glaberrima_pi.1.15000001.15100000.fasta	47580	96	30.189	21.4324	1.45054	0.405716	0.0006344893	-0.3772347287	-0.3772347287
1	15100001	15200000	15150000.5	Oryza_barthii_pi.1.15100001.15200000.fasta	70940	452	98.2284	102.845	-0.165134	0.431254	0.0013846687	Oryza_glaberrima_pi.1.15100001.15200000.fasta	71786	363	79.7611	81.0412	-0.0574216	0.432264	0.0011110955	0.1975730723	0.1975730723
1	15200001	15300000	15250000.5	Oryza_barthii_pi.1.15200001.15300000.fasta	71457	1041	256.28	236.863	0.302726	0.394641	0.0035864926	Oryza_glaberrima_pi.1.15200001.15300000.fasta	71794	759	233.874	169.45	1.38855	0.394574	0.0032575703	0.091711414	0.091711414
1	15300001	15400000	15350000.5	Oryza_barthii_pi.1.15300001.15400000.fasta	83016	1236	217.836	281.232	-0.832835	0.44945	0.0026240243	Oryza_glaberrima_pi.1.15300001.15400000.fasta	82734	678	172.12	151.366	0.500494	0.449397	0.0020804023	0.207171113	0.207171113
1	15400001	15500000	15450000.5	Oryza_barthii_pi.1.15400001.15500000.fasta	93876	670	146.202	152.448	-0.151042	0.416486	0.0015573949	Oryza_glaberrima_pi.1.15400001.15500000.fasta	93760	458	97.7498	102.25	-0.160302	0.41657	0.0010425533	0.3305786775	0.3305786775
1	15500001	15600000	15550000.5	Oryza_barthii_pi.1.15500001.15600000.fasta	66986	556	125.642	126.509	-0.0252428	0.420875	0.0018756457	Oryza_glaberrima_pi.1.15500001.15600000.fasta	67106	467	99.4236	104.26	-0.168956	0.422678	0.0014815903	0.2100905019	0.2100905019
1	15600001	15700000	15650000.5	Oryza_barthii_pi.1.15600001.15700000.fasta	72140	816	203.119	185.668	0.346814	0.423491	0.0028156224	Oryza_glaberrima_pi.1.15600001.15700000.fasta	72879	553	143.278	123.459	0.585348	0.42327	0.001965971	0.3017632647	0.3017632647
1	15700001	15800000	15750000.5	Oryza_barthii_pi.1.15700001.15800000.fasta	45232	642	145.453	146.077	-0.0157462	0.427035	0.0032157101	Oryza_glaberrima_pi.1.15700001.15800000.fasta	45348	309	68.4838	68.9855	-0.0263972	0.427818	0.0015101835	0.5303732565	0.5303732565
1	15800001	15900000	15850000.5	Oryza_barthii_pi.1.15800001.15900000.fasta	74085	1049	227.053	238.683	-0.179942	0.412311	0.0030647634	Oryza_glaberrima_pi.1.15800001.15900000.fasta	74459	479	111.728	106.939	0.163154	0.412237	0.0015005305	0.5103927207	0.5103927207
1	15900001	16000000	15950000.5	Oryza_barthii_pi.1.15900001.16000000.fasta	79039	923	183.082	210.014	-0.473377	0.408595	0.0023163502	Oryza_glaberrima_pi.1.15900001.16000000.fasta	79262	478	94.8842	106.715	-0.4039	0.409526	0.0011970957	0.4831974325	0.4831974325
1	16000001	16100000	16050000.5	Oryza_barthii_pi.1.16000001.16100000.fasta	87294	1130	249.426	257.113	-0.110434	0.400829	0.0028573098	Oryza_glaberrima_pi.1.16000001.16100000.fasta	87377	719	171.841	160.52	0.257525	0.403095	0.0019666617	0.3117086147	0.3117086147
1	16100001	16200000	16150000.5	Oryza_barthii_pi.1.16100001.16200000.fasta	77720	1026	183.06	233.45	-0.797049	0.411713	0.0023553783	Oryza_glaberrima_pi.1.16100001.16200000.fasta	77327	607	126.682	135.515	-0.237806	0.411989	0.0016382635	0.3044584423	0.3044584423
1	16200001	16300000	16250000.5	Oryza_barthii_pi.1.16200001.16300000.fasta	69612	1451	337.183	330.152	0.0787143	0.447373	0.0048437482	Oryza_glaberrima_pi.1.16200001.16300000.fasta	69336	958	273.564	213.877	1.02009	0.448628	0.0039454829	0.1854483967	0.1854483967
1	16300001	16400000	16350000.5	Oryza_barthii_pi.1.16300001.16400000.fasta	86992	984	188.6	223.893	-0.582003	0.408803	0.0021680154	Oryza_glaberrima_pi.1.16300001.16400000.fasta	86902	656	132.84	146.455	-0.339289	0.409794	0.0015286184	0.2949227165	0.2949227165
1	16400001	16500000	16450000.5	Oryza_barthii_pi.1.16400001.16500000.fasta	92750	1621	366.827	368.833	-0.0200999	0.445154	0.0039550081	Oryza_glaberrima_pi.1.16400001.16500000.fasta	92524	1071	299.034	239.105	0.916503	0.445652	0.0032319614	0.1828179952	0.1828179952
1	16500001	16600000	16550000.5	Oryza_barthii_pi.1.16500001.16600000.fasta	80641	1283	289.033	291.926	-0.0366184	0.422726	0.0035841941	Oryza_glaberrima_pi.1.16500001.16600000.fasta	80922	912	248.676	203.608	0.808975	0.423273	0.0030730333	0.1426152805	0.1426152805
1	16600001	16700000	16650000.5	Oryza_barthii_pi.1.16600001.16700000.fasta	67618	1001	197.058	227.762	-0.497749	0.445734	0.0029142832	Oryza_glaberrima_pi.1.16600001.16700000.fasta	68172	689	178.838	153.822	0.593688	0.445554	0.0026233351	0.0998352142	0.0998352142
1	16700001	16800000	16750000.5	Oryza_barthii_pi.1.16700001.16800000.fasta	61573	486	82.1808	110.582	-0.945193	0.41545	0.0013346889	Oryza_glaberrima_pi.1.16700001.16800000.fasta	60487	332	55.8331	74.1203	-0.896224	0.415837	0.0009230595	0.3084085015	0.3084085015
1	16800001	16900000	16850000.5	Oryza_barthii_pi.1.16800001.16900000.fasta	36916	173	18.196	39.3634	-1.95659	0.405715	0.0004929028	Oryza_glaberrima_pi.1.16800001.16900000.fasta	35650	136	14.534	30.3625	-1.86821	0.407341	0.0004076858	0.1728879827	0.1728879827
1	16900001	17000000	16950000.5	Oryza_barthii_pi.1.16900001.17000000.fasta	47930	468	82.5984	106.486	-0.825364	0.416363	0.0017233132	Oryza_glaberrima_pi.1.16900001.17000000.fasta	47654	376	69.0382	83.9435	-0.645722	0.416123	0.0014487388	0.1593293343	0.1593293343
1	17000001	17100000	17050000.5	Oryza_barthii_pi.1.17000001.17100000.fasta	75494	1203	261.684	273.723	-0.162482	0.434193	0.0034662887	Oryza_glaberrima_pi.1.17000001.17100000.fasta	76333	848	214.822	189.319	0.492191	0.435036	0.0028142743	0.1881015887	0.1881015887
1	17100001	17200000	17150000.5	Oryza_barthii_pi.1.17100001.17200000.fasta	82367	1320	291.978	300.345	-0.102941	0.420113	0.003544842	Oryza_glaberrima_pi.1.17100001.17200000.fasta	80785	893	224.129	199.366	0.453914	0.421385	0.0027743888	0.2173448578	0.2173448578
1	17200001	17300000	17250000.5	Oryza_barthii_pi.1.17200001.17300000.fasta	88120	1108	225.645	252.108	-0.387685	0.422202	0.0025606559	Oryza_glaberrima_pi.1.17200001.17300000.fasta	88135	762	170.57	170.119	0.00968047	0.422848	0.0019353265	0.2442067402	0.2442067402
1	17300001	17400000	17350000.5	Oryza_barthii_pi.1.17300001.17400000.fasta	81428	928	185.169	211.152	-0.454235	0.427461	0.0022740212	Oryza_glaberrima_pi.1.17300001.17400000.fasta	82187	617	135.529	137.748	-0.0587617	0.428091	0.0016490321	0.2748387438	0.2748387438
1	17400001	17500000	17450000.5	Oryza_barthii_pi.1.17400001.17500000.fasta	88263	915	137.248	208.194	-1.25786	0.419752	0.0015549891	Oryza_glaberrima_pi.1.17400001.17500000.fasta	87783	444	61.6579	99.1247	-1.37632	0.42096	0.00070239	0.5482990849	0.5482990849
1	17500001	17600000	17550000.5	Oryza_barthii_pi.1.17500001.17600000.fasta	86706	1275	248.519	290.106	-0.529658	0.427654	0.0028662261	Oryza_glaberrima_pi.1.17500001.17600000.fasta	85939	772	182.12	172.352	0.206993	0.428583	0.0021191776	0.2606383851	0.2606383851
