name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC
Oryza_barthii_pi.11.12500001.12600000.fasta	28825	676	182.713	153.813	0.692729	0.449175
Oryza_barthii_pi.11.12600001.12700000.fasta	77120	1288	295.346	293.064	0.0287775	0.438738
Oryza_barthii_pi.11.12700001.12800000.fasta	72669	1190	267.799	270.765	-0.040467	0.441604
Oryza_barthii_pi.11.12800001.12900000.fasta	78852	1193	269.111	271.448	-0.0318094	0.430538
Oryza_barthii_pi.11.12900001.13000000.fasta	78631	1445	332.44	328.787	0.0410715	0.409338
Oryza_barthii_pi.11.13000001.13100000.fasta	78456	1704	384.062	387.718	-0.0348631	0.420024
Oryza_barthii_pi.1.11300001.11400000.fasta	86530	1340	316.33	304.896	0.138583	0.436744
Oryza_barthii_pi.11.1300001.1400000.fasta	96860	811	183.516	184.53	-0.0202665	0.400523
Oryza_barthii_pi.11.13100001.13200000.fasta	77248	1587	313.5	361.096	-0.487247	0.468464
Oryza_barthii_pi.11.13200001.13300000.fasta	86720	1834	440.971	417.297	0.209767	0.418392
Oryza_barthii_pi.11.13300001.13400000.fasta	90297	1577	384.604	358.821	0.265609	0.433599
Oryza_barthii_pi.11.13400001.13500000.fasta	78793	1214	281.339	276.226	0.0683848	0.425858
Oryza_barthii_pi.11.13500001.13600000.fasta	80794	1285	268.719	292.381	-0.299018	0.428765
Oryza_barthii_pi.11.13600001.13700000.fasta	85314	1143	229.752	260.071	-0.430629	0.4029
Oryza_barthii_pi.11.13700001.13800000.fasta	91466	1250	273.39	284.417	-0.143248	0.442934
Oryza_barthii_pi.11.13800001.13900000.fasta	78434	665	117.336	151.31	-0.827753	0.392622
Oryza_barthii_pi.11.13900001.14000000.fasta	90037	625	115.109	142.209	-0.70232	0.407592
Oryza_barthii_pi.11.14000001.14100000.fasta	87976	536	83.2808	121.958	-1.16783	0.415979
Oryza_barthii_pi.1.11400001.11500000.fasta	79007	743	212.549	169.058	0.948855	0.400798
Oryza_barthii_pi.11.1400001.1500000.fasta	73294	359	83.6279	81.6847	0.0873526	0.410919
Oryza_barthii_pi.11.14100001.14200000.fasta	52033	475	98.5606	108.079	-0.324054	0.410622
Oryza_barthii_pi.11.14200001.14300000.fasta	60360	667	151.319	151.765	-0.0108464	0.414011
Oryza_barthii_pi.11.14300001.14400000.fasta	84062	1138	318.5	258.934	0.849717	0.405491
Oryza_barthii_pi.11.14400001.14500000.fasta	29061	287	54.1004	65.3022	-0.628528	0.426913
Oryza_barthii_pi.11.14500001.14600000.fasta	68553	783	181.78	178.159	0.0749747	0.423617
Oryza_barthii_pi.11.14600001.14700000.fasta	82707	1035	241.895	235.498	0.100316	0.424853
Oryza_barthii_pi.11.14700001.14800000.fasta	94752	1385	331.464	315.135	0.191489	0.448742
Oryza_barthii_pi.11.14800001.14900000.fasta	90800	867	179.854	197.272	-0.325846	0.409831
Oryza_barthii_pi.11.14900001.15000000.fasta	82277	916	233.268	208.421	0.440046	0.443011
Oryza_barthii_pi.11.15000001.15100000.fasta	61075	674	159.707	153.358	0.152635	0.435322
Oryza_barthii_pi.1.11500001.11600000.fasta	81087	1041	245.562	236.863	0.135628	0.414226
Oryza_barthii_pi.11.1500001.1600000.fasta	71266	438	79.094	99.6599	-0.758923	0.414909
Oryza_barthii_pi.11.15100001.15200000.fasta	63686	898	211.33	204.326	0.126533	0.432082
Oryza_barthii_pi.11.15200001.15300000.fasta	69723	671	141.073	152.675	-0.280163	0.412314
Oryza_barthii_pi.11.15300001.15400000.fasta	93541	1542	293.984	350.857	-0.599176	0.40931
Oryza_barthii_pi.11.15400001.15500000.fasta	96764	1294	231.689	294.429	-0.787351	0.42351
Oryza_barthii_pi.11.15500001.15600000.fasta	84498	1578	264.939	359.049	-0.968901	0.42632
Oryza_barthii_pi.11.15600001.15700000.fasta	89834	1621	276.682	368.833	-0.923608	0.41379
Oryza_barthii_pi.11.15700001.15800000.fasta	75366	1198	145.145	272.586	-1.72715	0.429225
Oryza_barthii_pi.11.15800001.15900000.fasta	77837	1767	213.61	402.053	-1.73294	0.411108
Oryza_barthii_pi.11.15900001.16000000.fasta	87016	1936	378.253	440.506	-0.52259	0.435493
Oryza_barthii_pi.11.16000001.16100000.fasta	60447	974	240.887	221.618	0.321008	0.42325
Oryza_barthii_pi.1.11600001.11700000.fasta	92831	1245	299.597	283.28	0.212815	0.408989
Oryza_barthii_pi.11.1600001.1700000.fasta	77741	574	138.045	130.604	0.209878	0.396493
Oryza_barthii_pi.11.16100001.16200000.fasta	82595	1477	331.134	336.068	-0.0542555	0.406257
Oryza_barthii_pi.11.16200001.16300000.fasta	92226	1590	395.128	361.779	0.340752	0.403421
Oryza_barthii_pi.11.16300001.16400000.fasta	81149	1048	336.29	238.456	1.51511	0.406471
Oryza_barthii_pi.11.16400001.16500000.fasta	62555	806	237.212	183.392	1.08276	0.388649
Oryza_barthii_pi.11.16500001.16600000.fasta	49044	601	108.121	136.748	-0.771372	0.425944
Oryza_barthii_pi.11.16600001.16700000.fasta	43815	634	152.313	144.257	0.205842	0.409886
Oryza_barthii_pi.11.16700001.16800000.fasta	76030	1425	409.826	324.236	0.975584	0.417002
Oryza_barthii_pi.11.16800001.16900000.fasta	76522	1651	520.394	375.659	1.42435	0.404899
Oryza_barthii_pi.11.16900001.17000000.fasta	94092	1199	239.739	272.813	-0.447868	0.408383
Oryza_barthii_pi.11.17000001.17100000.fasta	88106	1191	265.838	270.993	-0.0702668	0.408668
Oryza_barthii_pi.1.11700001.11800000.fasta	90857	1806	473.468	410.926	0.562742	0.44783
Oryza_barthii_pi.11.1700001.1800000.fasta	51089	417	100.753	94.8817	0.227497	0.425479
Oryza_barthii_pi.11.17100001.17200000.fasta	38432	655	154.384	149.035	0.132306	0.436021
Oryza_barthii_pi.11.17200001.17300000.fasta	88187	1031	229.066	234.588	-0.0869206	0.405884
Oryza_barthii_pi.11.17300001.17400000.fasta	87042	1466	423.021	333.565	0.991198	0.410595
Oryza_barthii_pi.11.17400001.17500000.fasta	68670	1041	231.197	236.863	-0.0883256	0.401148
Oryza_barthii_pi.11.17500001.17600000.fasta	49371	1037	352.21	235.953	1.81947	0.439359
Oryza_barthii_pi.11.17600001.17700000.fasta	90899	742	151.674	168.83	-0.374812	0.400573
Oryza_barthii_pi.11.17700001.17800000.fasta	63687	845	177.086	192.266	-0.291363	0.404831
Oryza_barthii_pi.11.17800001.17900000.fasta	81851	2255	405.307	513.089	-0.77698	0.431687
Oryza_barthii_pi.11.17900001.18000000.fasta	71695	1446	412.973	329.014	0.943129	0.41644
Oryza_barthii_pi.11.18000001.18100000.fasta	85213	1553	404.181	353.36	0.531631	0.429076
Oryza_barthii_pi.1.11800001.11900000.fasta	83307	1605	417.482	365.192	0.529312	0.414202
Oryza_barthii_pi.11.1800001.1900000.fasta	95713	1311	260.496	298.297	-0.468249	0.440259
Oryza_barthii_pi.11.18100001.18200000.fasta	71104	847	206.869	192.721	0.270897	0.420896
Oryza_barthii_pi.11.18200001.18300000.fasta	69720	994	278.021	226.169	0.846505	0.41354
Oryza_barthii_pi.11.18300001.18400000.fasta	90856	864	252.613	196.589	1.05172	0.403363
Oryza_barthii_pi.11.18400001.18500000.fasta	87648	1064	279.313	242.096	0.567721	0.38185
Oryza_barthii_pi.11.18500001.18600000.fasta	89990	1136	344.912	258.479	1.23515	0.38965
Oryza_barthii_pi.11.18600001.18700000.fasta	68263	854	281.129	194.314	1.64877	0.373572
Oryza_barthii_pi.11.18700001.18800000.fasta	71500	1037	331.936	235.953	1.50217	0.416544
Oryza_barthii_pi.11.18800001.18900000.fasta	86702	1917	474.784	436.183	0.327252	0.40516
Oryza_barthii_pi.11.18900001.19000000.fasta	82561	1519	323.569	345.624	-0.235863	0.391982
Oryza_barthii_pi.11.19000001.19100000.fasta	91113	1609	384.328	366.102	0.184037	0.405813
Oryza_barthii_pi.1.11900001.12000000.fasta	91482	1700	419.195	386.808	0.309556	0.419214
Oryza_barthii_pi.11.1900001.2000000.fasta	77492	898	207.594	204.326	0.0590478	0.427546
Oryza_barthii_pi.11.19100001.19200000.fasta	72712	977	197.556	222.301	-0.410963	0.427773
Oryza_barthii_pi.11.19200001.19300000.fasta	87682	1573	396.036	357.911	0.39376	0.409718
Oryza_barthii_pi.11.19300001.19400000.fasta	90342	1408	310.548	320.368	-0.113275	0.399233
Oryza_barthii_pi.11.19400001.19500000.fasta	87202	910	205.881	207.056	-0.0209535	0.402208
Oryza_barthii_pi.11.19500001.19600000.fasta	78826	1008	234.96	229.354	0.0902463	0.412818
Oryza_barthii_pi.11.19600001.19700000.fasta	74084	1864	562.476	424.123	1.20621	0.418574
Oryza_barthii_pi.11.19700001.19800000.fasta	56309	1995	669.706	453.93	1.75788	0.400183
Oryza_barthii_pi.11.19800001.19900000.fasta	75022	2755	562.501	626.856	-0.379822	0.41163
Oryza_barthii_pi.11.19900001.20000000.fasta	87498	2171	385.016	493.976	-0.815817	0.403396
Oryza_barthii_pi.11.20000001.20100000.fasta	56372	1441	310.675	327.876	-0.193901	0.405339
Oryza_barthii_pi.1.12000001.12100000.fasta	59868	1645	459.913	374.293	0.845655	0.442345
Oryza_barthii_pi.11.2000001.2100000.fasta	83922	747	192.067	169.968	0.479564	0.457116
Oryza_barthii_pi.1.1200001.1300000.fasta	81965	1529	426.585	347.899	0.83601	0.427455
Oryza_barthii_pi.11.200001.300000.fasta	68001	698	241.492	158.819	1.91946	0.409025
Oryza_barthii_pi.11.20100001.20200000.fasta	80404	1702	289.992	387.263	-0.928616	0.419614
Oryza_barthii_pi.11.20200001.20300000.fasta	37131	754	138.433	171.561	-0.712248	0.379172
Oryza_barthii_pi.11.20300001.20400000.fasta	62351	1404	262.913	319.458	-0.654142	0.402995
Oryza_barthii_pi.11.20400001.20500000.fasta	49619	1017	232.219	231.402	0.0130291	0.409177
Oryza_barthii_pi.11.20500001.20600000.fasta	82081	1953	357.94	444.374	-0.719278	0.417914
Oryza_barthii_pi.11.20600001.20700000.fasta	50591	957	201.931	217.75	-0.268194	0.417235
Oryza_barthii_pi.11.20700001.20800000.fasta	79820	2336	544.134	531.519	0.0877898	0.416085
Oryza_barthii_pi.11.20800001.20900000.fasta	70389	2021	505.382	459.846	0.366207	0.418359
Oryza_barthii_pi.11.20900001.21000000.fasta	75797	1843	530.485	419.345	0.97998	0.416975
Oryza_barthii_pi.11.21000001.21100000.fasta	76960	1929	408.959	438.913	-0.252368	0.414651
Oryza_barthii_pi.1.12100001.12200000.fasta	82885	1285	291.158	292.381	-0.0154614	0.408273
Oryza_barthii_pi.11.2100001.2200000.fasta	92853	756	171.908	172.016	-0.00231851	0.41793
Oryza_barthii_pi.11.21100001.21200000.fasta	54878	1519	242.429	345.624	-1.10362	0.414972
Oryza_barthii_pi.11.21200001.21300000.fasta	78376	1819	322.745	413.884	-0.814208	0.402945
Oryza_barthii_pi.11.21300001.21400000.fasta	64333	1078	307.706	245.282	0.939912	0.402157
Oryza_barthii_pi.11.21400001.21500000.fasta	76510	2327	753.48	529.472	1.56493	0.416648
Oryza_barthii_pi.11.21500001.21600000.fasta	89629	1757	474.598	399.777	0.69197	0.409339
Oryza_barthii_pi.11.21600001.21700000.fasta	88407	2364	564.263	537.89	0.181363	0.424655
Oryza_barthii_pi.11.21700001.21800000.fasta	75930	1769	506.753	402.508	0.957573	0.43447
Oryza_barthii_pi.11.21800001.21900000.fasta	60934	1374	327.272	312.632	0.173058	0.420323
Oryza_barthii_pi.11.21900001.22000000.fasta	87946	2873	496.889	653.705	-0.887552	0.409312
Oryza_barthii_pi.11.22000001.22100000.fasta	81189	2134	444.664	485.557	-0.311481	0.434092
Oryza_barthii_pi.1.12200001.12300000.fasta	87468	601	168.036	136.748	0.84306	0.405057
Oryza_barthii_pi.11.2200001.2300000.fasta	94396	642	126.489	146.077	-0.494244	0.416429
Oryza_barthii_pi.11.22100001.22200000.fasta	65527	1177	186.712	267.807	-1.1186	0.421353
Oryza_barthii_pi.11.22200001.22300000.fasta	80264	1756	209.252	399.55	-1.76095	0.412809
Oryza_barthii_pi.11.22300001.22400000.fasta	45061	1528	307.485	347.672	-0.427248	0.474008
Oryza_barthii_pi.11.22400001.22500000.fasta	73714	1909	398.396	434.362	-0.30619	0.402298
Oryza_barthii_pi.11.22500001.22600000.fasta	78481	1870	457.374	425.489	0.277097	0.409064
Oryza_barthii_pi.11.22600001.22700000.fasta	73616	1830	488.954	416.387	0.644398	0.456142
Oryza_barthii_pi.11.22700001.22800000.fasta	61154	1587	336.091	361.096	-0.255983	0.415508
Oryza_barthii_pi.11.22800001.22900000.fasta	54512	1284	371.996	292.154	1.00977	0.412703
Oryza_barthii_pi.11.22900001.23000000.fasta	78470	2407	620.449	547.674	0.491531	0.405418
Oryza_barthii_pi.11.23000001.23100000.fasta	68131	865	194.056	196.817	-0.051772	0.392411
Oryza_barthii_pi.1.12300001.12400000.fasta	91950	1206	308.103	274.406	0.453661	0.410669
Oryza_barthii_pi.11.2300001.2400000.fasta	81801	1162	269.973	264.394	0.0779454	0.430172
Oryza_barthii_pi.11.23100001.23200000.fasta	96132	677	140.677	154.04	-0.319839	0.40642
Oryza_barthii_pi.11.23200001.23300000.fasta	84667	1572	244.18	357.683	-1.17302	0.416382
Oryza_barthii_pi.11.23300001.23400000.fasta	46589	1124	237.374	255.748	-0.265363	0.430466
Oryza_barthii_pi.11.23400001.23500000.fasta	84356	3407	842.718	775.208	0.322262	0.416576
Oryza_barthii_pi.11.23500001.23600000.fasta	66839	1394	351.179	317.182	0.396107	0.398955
Oryza_barthii_pi.11.23600001.23700000.fasta	47841	968	167.804	220.253	-0.879157	0.415978
Oryza_barthii_pi.11.23700001.23800000.fasta	49403	1327	380.125	301.938	0.956874	0.447039
Oryza_barthii_pi.11.23800001.23900000.fasta	47774	578	157.602	131.515	0.730748	0.405293
Oryza_barthii_pi.11.23900001.24000000.fasta	87198	2151	630.922	489.426	1.06927	0.408826
Oryza_barthii_pi.11.24000001.24100000.fasta	48365	816	252.92	185.668	1.33649	0.427769
Oryza_barthii_pi.1.12400001.12500000.fasta	57850	1076	271.302	244.827	0.399369	0.42737
Oryza_barthii_pi.11.2400001.2500000.fasta	95543	1077	196.611	245.054	-0.730075	0.408543
Oryza_barthii_pi.11.24100001.24200000.fasta	65993	838	257.371	190.673	1.2908	0.420647
Oryza_barthii_pi.11.24200001.24300000.fasta	61308	464	104.621	105.576	-0.0332741	0.418859
Oryza_barthii_pi.11.24300001.24400000.fasta	37708	493	113.727	112.174	0.0509599	0.40716
Oryza_barthii_pi.11.24400001.24500000.fasta	54922	1196	253.163	272.131	-0.257492	0.407628
Oryza_barthii_pi.11.24500001.24600000.fasta	24347	362	82.9701	82.3673	0.0268761	0.393757
Oryza_barthii_pi.11.24600001.24700000.fasta	73921	1560	469.859	354.953	1.19662	0.407805
Oryza_barthii_pi.11.24700001.24800000.fasta	87713	1913	508.226	435.272	0.61977	0.438489
Oryza_barthii_pi.11.24800001.24900000.fasta	53638	1342	386.221	305.351	0.978672	0.419018
Oryza_barthii_pi.11.24900001.25000000.fasta	83659	1822	624.469	414.567	1.87213	0.403591
Oryza_barthii_pi.11.25000001.25100000.fasta	50415	757	204.541	172.243	0.691677	0.373551
Oryza_barthii_pi.1.12500001.12600000.fasta	69222	845	225.04	192.266	0.629045	0.415255
Oryza_barthii_pi.11.2500001.2600000.fasta	91817	701	165.503	159.501	0.138748	0.419399
Oryza_barthii_pi.11.25100001.25200000.fasta	78246	862	166.472	196.134	-0.558126	0.423952
Oryza_barthii_pi.11.25200001.25300000.fasta	62646	1405	314.469	319.685	-0.0602981	0.39416
Oryza_barthii_pi.11.25300001.25400000.fasta	66609	1727	453.082	392.951	0.565755	0.395832
Oryza_barthii_pi.11.25400001.25500000.fasta	43940	409	61.4976	93.0614	-1.24673	0.466728
Oryza_barthii_pi.11.25500001.25600000.fasta	90274	908	212.888	206.601	0.112328	0.415468
Oryza_barthii_pi.11.25600001.25700000.fasta	36761	480	111.471	109.216	0.075963	0.427134
Oryza_barthii_pi.11.25700001.25800000.fasta	31818	323	71.8151	73.4935	-0.0837777	0.402327
Oryza_barthii_pi.11.25800001.25900000.fasta	62417	578	161.889	131.515	0.850837	0.38664
Oryza_barthii_pi.11.25900001.26000000.fasta	36862	617	179.488	140.388	1.02637	0.436096
Oryza_barthii_pi.11.26000001.26100000.fasta	39743	836	202.13	190.218	0.231076	0.43716
Oryza_barthii_pi.1.12600001.12700000.fasta	82701	613	134.971	139.478	-0.119094	0.418927
Oryza_barthii_pi.11.2600001.2700000.fasta	89709	962	241.813	218.888	0.386674	0.411883
Oryza_barthii_pi.11.26100001.26200000.fasta	21813	263	77.5413	59.8414	1.0827	0.43097
Oryza_barthii_pi.11.26200001.26300000.fasta	48477	717	255.613	163.142	2.09029	0.429587
Oryza_barthii_pi.11.26300001.26400000.fasta	64326	615	159.111	139.933	0.505054	0.400567
Oryza_barthii_pi.11.26400001.26500000.fasta	79630	978	246.669	222.528	0.400525	0.390405
Oryza_barthii_pi.11.26500001.26600000.fasta	81001	869	224.681	197.727	0.503107	0.41917
Oryza_barthii_pi.11.26600001.26700000.fasta	23051	307	78.7859	69.8529	0.468897	0.408215
Oryza_barthii_pi.11.26700001.26800000.fasta	29524	336	108.675	76.4514	1.54678	0.419673
Oryza_barthii_pi.11.26800001.26900000.fasta	25906	537	171.318	122.186	1.48074	0.426604
Oryza_barthii_pi.11.26900001.27000000.fasta	64972	2050	723.016	466.445	2.03424	0.422354
Oryza_barthii_pi.11.27000001.27100000.fasta	40973	1066	294.462	242.551	0.790385	0.426024
Oryza_barthii_pi.1.12700001.12800000.fasta	68025	736	148.929	167.465	-0.408232	0.449935
Oryza_barthii_pi.11.2700001.2800000.fasta	82888	776	173.081	176.566	-0.0728268	0.404818
Oryza_barthii_pi.11.27100001.27200000.fasta	68032	1013	214.359	230.492	-0.258449	0.43949
Oryza_barthii_pi.11.27200001.27300000.fasta	62258	1628	446.396	370.425	0.758173	0.42881
Oryza_barthii_pi.11.27300001.27400000.fasta	50678	903	205.468	205.463	7.99263e-05	0.436876
Oryza_barthii_pi.11.27400001.27500000.fasta	53530	1135	366.396	258.251	1.54677	0.404777
Oryza_barthii_pi.11.27500001.27600000.fasta	62430	1535	374.417	349.265	0.266195	0.431096
Oryza_barthii_pi.11.27600001.27700000.fasta	62400	1078	345.649	245.282	1.51121	0.407152
Oryza_barthii_pi.11.27700001.27800000.fasta	60952	1400	472.375	318.548	1.78462	0.432796
Oryza_barthii_pi.11.27800001.27900000.fasta	58770	1916	572.026	435.955	1.15417	0.411456
Oryza_barthii_pi.11.27900001.28000000.fasta	54254	1698	626.286	386.353	2.29596	0.411424
Oryza_barthii_pi.11.28000001.28100000.fasta	49168	965	348.307	219.57	2.16462	0.406537
Oryza_barthii_pi.1.12800001.12900000.fasta	73357	1360	365.173	309.446	0.665488	0.415654
Oryza_barthii_pi.11.2800001.2900000.fasta	93508	812	185.534	184.758	0.0154992	0.412045
Oryza_barthii_pi.11.28100001.28200000.fasta	45502	744	281.727	169.285	2.44987	0.378465
Oryza_barthii_pi.11.28200001.28300000.fasta	66204	2232	573.63	507.856	0.479033	0.418059
Oryza_barthii_pi.11.28300001.28400000.fasta	73723	1524	498.097	346.762	1.61315	0.395181
Oryza_barthii_pi.11.28400001.28500000.fasta	67846	1757	451.964	399.777	0.482643	0.411175
Oryza_barthii_pi.11.28500001.28600000.fasta	15326	218	56.8511	49.6024	0.533651	0.413063
Oryza_barthii_pi.11.28600001.28700000.fasta	38541	1048	267.68	238.456	0.452583	0.41538
Oryza_barthii_pi.11.28700001.28800000.fasta	77296	1344	285.955	305.806	-0.239868	0.444534
Oryza_barthii_pi.11.28800001.28900000.fasta	85817	1048	304.293	238.456	1.0196	0.443712
Oryza_barthii_pi.11.28900001.29000000.fasta	93031	726	147.432	165.19	-0.396457	0.422508
Oryza_barthii_pi.1.12900001.13000000.fasta	48449	845	234.741	192.266	0.815237	0.405617
Oryza_barthii_pi.11.2900001.3000000.fasta	81106	1062	360.412	241.641	1.81517	0.4103
Oryza_barthii_pi.1.13000001.13100000.fasta	30080	480	126.881	109.216	0.595176	0.425762
Oryza_barthii_pi.11.3000001.3100000.fasta	68741	387	83.5715	88.0556	-0.187107	0.434988
Oryza_barthii_pi.1.1300001.1400000.fasta	64792	1135	270.679	258.251	0.177758	0.440688
Oryza_barthii_pi.11.300001.400000.fasta	84578	932	184.413	212.062	-0.481306	0.428725
Oryza_barthii_pi.1.13100001.13200000.fasta	41532	692	189.853	157.454	0.758729	0.453239
Oryza_barthii_pi.11.3100001.3200000.fasta	50738	1073	251.841	244.144	0.116436	0.416086
Oryza_barthii_pi.1.13200001.13300000.fasta	90654	1310	287.446	298.07	-0.1317	0.409227
Oryza_barthii_pi.11.3200001.3300000.fasta	76286	671	185.083	152.675	0.782563	0.414633
Oryza_barthii_pi.1.13300001.13400000.fasta	75093	939	253.716	213.654	0.692192	0.426429
Oryza_barthii_pi.11.3300001.3400000.fasta	94071	851	179.669	193.631	-0.266106	0.421348
Oryza_barthii_pi.1.13400001.13500000.fasta	54368	662	175.458	150.627	0.607697	0.428288
Oryza_barthii_pi.11.3400001.3500000.fasta	72551	1090	266.552	248.012	0.276085	0.423805
Oryza_barthii_pi.1.13500001.13600000.fasta	80692	1207	378.681	274.634	1.39963	0.414291
Oryza_barthii_pi.11.3500001.3600000.fasta	81573	1251	382.299	284.645	1.26753	0.406538
Oryza_barthii_pi.1.13600001.13700000.fasta	33184	567	148.393	129.012	0.553374	0.389907
Oryza_barthii_pi.11.3600001.3700000.fasta	87768	1480	328.217	336.75	-0.0936621	0.412992
Oryza_barthii_pi.1.13700001.13800000.fasta	51597	725	238.811	164.962	1.651	0.423958
Oryza_barthii_pi.11.3700001.3800000.fasta	88015	1195	320.049	271.903	0.654128	0.431638
Oryza_barthii_pi.1.13800001.13900000.fasta	53046	795	199.972	180.89	0.389194	0.434057
Oryza_barthii_pi.11.3800001.3900000.fasta	92852	800	169.322	182.027	-0.257523	0.407722
Oryza_barthii_pi.1.13900001.14000000.fasta	82933	1104	312.814	251.198	0.905964	0.407692
Oryza_barthii_pi.11.3900001.4000000.fasta	78445	1572	265.106	357.683	-0.956748	0.422015
Oryza_barthii_pi.1.14000001.14100000.fasta	95089	1496	452.251	340.391	1.21463	0.414677
Oryza_barthii_pi.11.4000001.4100000.fasta	86063	1183	169.645	269.173	-1.36592	0.401322
Oryza_barthii_pi.1.1400001.1500000.fasta	66957	599	131.788	136.293	-0.121775	0.435496
Oryza_barthii_pi.11.400001.500000.fasta	87349	782	163.195	177.932	-0.305543	0.441001
Oryza_barthii_pi.1.14100001.14200000.fasta	79133	1674	447.806	380.892	0.649472	0.419629
Oryza_barthii_pi.11.4100001.4200000.fasta	62151	704	157.489	160.184	-0.0620381	0.412488
Oryza_barthii_pi.1.14200001.14300000.fasta	75880	1205	292.225	274.178	0.243154	0.408152
Oryza_barthii_pi.11.4200001.4300000.fasta	61213	544	76.4029	123.778	-1.40954	0.409173
Oryza_barthii_pi.1.14300001.14400000.fasta	88558	1008	298.001	229.354	1.10516	0.405215
Oryza_barthii_pi.11.4300001.4400000.fasta	87208	1344	363.805	305.806	0.700848	0.406043
Oryza_barthii_pi.1.14400001.14500000.fasta	87328	1275	387.731	290.106	1.24336	0.411223
Oryza_barthii_pi.11.4400001.4500000.fasta	70355	1087	358.363	247.329	1.65802	0.450713
